Sentence #	Word	Pos	Tag
	poreza	Ncmsg	O
	i	Cc	O
	da	Cs	O
	je	Var3s	O
	stekao	Vmp-sm	O
	17,5	Mdc	O
	miliona	Ncmpg	O
	evra	Ncmpg	O
	kroz	Sa	O
	prevaru	Ncfsa	O
	--	Z	O
	kao	Cs	O
	što	Cs	O
	je	Var3s	O
	izdavanje	Ncnsn	O
	računa	Ncmsg	O
	sa	Si	O
	lažnim	Agpmsiy	O
	sadržajem	Ncmsi	O
	.	Z	O
Sentence: 48	Ramkovski	Npmsn	B-per
	je	Var3s	O
	delovao	Vmp-sm	O
	preko	Sg	O
	svojih	Px-fpg	O
	15	Mdc	O
	firmi	Ncfpg	O
	--	Z	O
	koje	Pi-fpn	O
	takođe	Rgp	O
	posluju	Vmr3p	O
	u	Sl	O
	Turskoj	Npfsl	B-loc
	i	Cc	O
	SAD	Npmsn	B-loc
	--	Z	O
	čije	Pi-nsn	O
	je	Var3s	O
	sedište	Ncnsa	O
	naveo	Vmp-sm	O
	na	Sl	O
	adresi	Ncfsl	O
	A1	Xf	B-org
	TV	Ncmsn	I-org
	.	Z	O
Sentence: 49	Prema	Sl	O
	rečima	Ncfpl	O
	predsednice	Ncfsg	O
	makedonskog	Agpmsgy	O
	ogranka	Ncmsg	O
	Transparensi	Npmsg	B-org
	Internešnala	Npmsg	I-org
	Slađane	Npfsg	B-per
	Taseve	Npfsg	I-per
	,	Z	O
	više	Rgc	O
	brine	Vmr3s	O
	to	Pd-nsn	O
	što	Pi3n-n	O
	je	Var3s	O
	vlada	Ncfsn	O
	zamrzla	Vmp-sf	O
	i	Cc	O
	zaplenila	Vmp-sf	O
	sredstva	Ncnpa	O
	A1	Xf	B-org
	TV	Ncmsn	I-org
	.	Z	O
Sentence: 50	Taseva	Npfsn	B-per
	kaže	Vmr3s	O
	da	Cs	O
	je	Var3s	O
	Transparensi	Npmsn	B-org
	podneo	Vmp-sm	O
	zahtev	Ncmsan	O
	Ustavnom	Agpmsdy	B-org
	sudu	Ncmsd	I-org
	Makedonije	Npfsg	I-org
	da	Cs	O
	preispita	Vmr3s	O
	zakonitost	Ncfsa	O
	zaplene	Ncfsg	O
	.	Z	O
Sentence: 51	"	Z	O
	Uverena	Agpfsny	O
	sam	Var1s	O
	da	Cs	O
	će	Var3s	O
	Paukova	Aspfsny	B-misc
	mreža	Ncfsn	I-misc
	imati	Vmn	O
	svoj	Px-msan	O
	epilog	Ncmsan	O
	na	Sl	O
	međunarodnim	Agpmply	O
	sudovima	Ncmpl	O
	"	Z	O
	,	Z	O
	rekla	Vmp-sf	O
	je	Var3s	O
	Taseva	Npfsn	B-per
	.	Z	O
Sentence: 52	Drugi	Mlompn	O
	,	Z	O
	kao	Cs	O
	što	Cs	O
	je	Var3s	O
	novinarska	Agpfsny	O
	veteranka	Ncfsn	O
	Mirka	Npfsn	B-per
	Velinovska	Npfsn	I-per
	,	Z	O
	tvrde	Vmr3p	O
	da	Cs	O
	ne	Qz	O
	postoje	Vmr3p	O
	argumenti	Ncmpn	O
	koji	Pi-mpn	O
	potkrepljuju	Vmr3p	O
	pritužbe	Ncfpa	O
	vezane	Agpfpay	O
	za	Sa	O
	slobodu	Ncfsa	O
	medija	Ncmpg	O
	.	Z	O
Sentence: 53	"	Z	O
	Da	Cs	O
	li	Qq	O
	želite	Vmr2p	O
	da	Cs	O
	se	Px--sa	O
	zakon	Ncmsn	O
	poštuje	Vmr3s	O
	ili	Cc	O
	ne	Qz	O
	?	Z	O
Sentence: 54	Sloboda	Ncfsn	O
	govora	Ncmsg	O
	u	Sl	O
	Makedoniji	Npfsl	B-loc
	je	Var3s	O
	živa	Agpfsny	O
	i	Cc	O
	zdrava	Agpfsny	O
	,	Z	O
	a	Cc	O
	novinari	Ncmpn	O
	sa	Sg	O
	A1	Xf	B-org
	TV	Ncmsn	I-org
	koji	Pi-mpn	O
	su	Var3p	O
	ostali	Vmp-pm	O
	bez	Sg	O
	posla	Ncmsg	O
	sada	Rgp	O
	ponovo	Rgp	O
	rade	Vmr3p	O
	u	Sl	O
	svojoj	Px-fsl	O
	profesiji	Ncfsl	O
	.	Z	O
Sentence: 55	Neki	Pi-mpn	O
	...	Z	O
	su	Var3p	O
	dobili	Vmp-pm	O
	novčanu	Agpfsay	O
	podršku	Ncfsa	O
	iz	Sg	O
	inostranstva	Ncnsg	O
	i	Cc	O
	otvorili	Vmp-pm	O
	sopstvene	Agpmpay	O
	medije	Ncmpa	O
	;	Z	O
	drugi	Mlompn	O
	su	Var3p	O
	zaposleni	Appmpny	O
	u	Sl	O
	domaćim	Agpmply	O
	medijima	Ncmpl	O
	.	Z	O
Sentence: 56	Kako	Cs	O
	je	Var3s	O
	tu	Rgp	O
	onda	Rgp	O
	potisnuta	Appfsny	O
	sloboda	Ncfsn	O
	medija	Ncmpg	O
	?	Z	O
	"	Z	O
	rekla	Vmp-sf	O
	je	Var3s	O
	Velinovska	Npfsn	B-per
	za	Sa	O
	SETimes	Xf	B-org
	.	Z	O
Sentence: 57	Član	Ncmsn	O
	Predsedništva	Ncnsg	B-org
	BiH	Npmsn	I-org
	Komšić	Npmsn	B-per
	podneo	Vmp-sm	O
	ostavku	Ncfsa	O
	u	Sl	O
	svojoj	Px-fsl	O
	stranci	Ncfsl	O
Sentence: 58	Član	Ncmsn	O
	Predsedništva	Ncnsg	B-org
	BiH	Npmsn	I-org
	Željko	Npmsn	B-per
	Komšić	Npmsn	I-per
	okrenuo	Vmp-sm	O
	je	Var3s	O
	leđa	Ncnpa	O
	vladajućoj	Agpfsdy	O
	Socijaldemokratskoj	Agpfsdy	B-org
	partiji	Ncfsd	I-org
	,	Z	O
	uzdrmavši	Rr	O
	političku	Agpfsay	O
	scenu	Ncfsa	O
	u	Sl	O
	zemlji	Ncfsl	O
	.	Z	O
Sentence: 59	Željko	Npmsn	B-per
	Komšić	Npmsn	I-per
	nastaviće	Vmf3s	O
	da	Cs	O
	obavlja	Vmr3s	O
	funkciju	Ncfsa	O
	člana	Ncmsg	O
	tročlanog	Agpnsgy	O
	Predsedništva	Ncnsg	B-org
	BiH	Npmsn	I-org
	.	Z	O
Sentence: 60	Član	Ncmsn	O
	Predsedništva	Ncnsg	B-org
	Bosne	Npfsg	I-org
	i	Cc	I-org
	Hercegovine	Npfsg	I-org
	(	Z	O
	BiH	Npmsn	B-loc
	)	Z	O
	Željko	Npmsn	B-per
	Komšić	Npmsn	I-per
	podneo	Vmp-sm	O
	je	Var3s	O
	u	Sa	O
	utorak	Ncmsan	O
	(	Z	O
	20.	Mdo	O
	marta	Ncmsg	O
	)	Z	O
	ostavku	Ncfsa	O
	na	Sa	O
	mesto	Ncnsa	O
	potpredsednika	Ncmpg	O
	Socijaldemokratske	Agpfsgy	B-org
	partije	Ncfsg	I-org
	(	Z	O
	SDP	Npmsn	B-org
	)	Z	O
	i	Cc	O
	dugogodišnjeg	Agpmsgy	O
	člana	Ncmsg	O
	najvišeg	Agsnsgy	O
	rukovodstva	Ncnsg	O
	stranke	Ncfsg	O
	.	Z	O
Sentence: 61	Komšić	Npmsn	B-per
	,	Z	O
	hrvatski	Agpmsny	O
	član	Ncmsn	O
	tročlanog	Agpnsgy	O
	Predsedništva	Ncnsg	B-org
	,	Z	O
	jedan	Mlcmsn	O
	je	Var3s	O
	od	Sg	O
	najpopularnijih	Agsmpgy	O
	političara	Ncmpg	O
	u	Sl	O
	Federciji	Ncfsl	B-loc
	Bosne	Npfsg	I-loc
	i	Cc	I-loc
	Hercegovine	Npfsg	I-loc
	.	Z	O
Sentence: 62	"	Z	O
	Ostajem	Vmr1s	O
	član	Ncmsn	O
	Predsedništva	Ncnsg	B-org
	[	Z	I-org
	BiH	Npmsn	I-org
	]	Z	I-org
	i	Cc	O
	nastavljam	Vmr1s	O
	na	Sl	O
	tom	Pd-msl	O
	položaju	Ncmsl	O
	da	Cs	O
	radim	Vmr1s	O
	u	Sl	O
	punom	Agpmsly	O
	kapacitetu	Ncmsl	O
	sa	Si	O
	svim	Agpfpiy	O
	obavezama	Ncfpi	O
	prema	Sl	O
	državi	Ncfsl	O
	"	Z	O
	,	Z	O
	izjavio	Vmp-sm	O
	je	Var3s	O
	Komšić	Npmsn	B-per
	medijima	Ncmpd	O
	nakon	Cs	O
	što	Cs	O
	je	Var3s	O
	saopštio	Vmp-sm	O
	da	Cs	O
	podnosi	Vmr3s	O
	ostavku	Ncfsa	O
	na	Sa	O
	mesto	Ncnsa	O
	u	Sl	O
	stranci	Ncfsl	O
	.	Z	O
Sentence: 63	Mada	Cs	O
	iz	Sg	O
	SDP-a	Npmsg	B-org
	nije	Var3s	O
	bilo	Vap-sn	O
	reakcija	Ncfpg	O
	,	Z	O
	mnogi	Agpmpny	O
	spekulišu	Vmr3p	O
	da	Cs	O
	Komšićev	Aspmsnn	B-deriv-per
	nagli	Agpmsny	O
	potez	Ncmsn	O
	proizlazi	Vmr3s	O
	iz	Sg	O
	njegovog	Ps3nsg	O
	neslaganja	Ncnsg	O
	sa	Si	O
	predsednikom	Ncmsi	O
	stranke	Ncfsg	O
	Zlatkom	Npmsi	B-per
	Lagumdžijom	Npmsi	I-per
	,	Z	O
	koji	Pi-msn	O
	je	Var3s	O
	podržao	Vmp-sm	O
	kandidaturu	Ncfsa	O
	srpskog	Agpmsgy	O
	ministra	Ncmsg	O
	inostranih	Agpmpgy	O
	poslova	Ncmpg	O
	Vuka	Npmsg	B-per
	Jeremića	Npmsg	I-per
	za	Sa	O
	predsedavajućeg	Agpmsayy	O
	Generalne	Agpfsgy	B-org
	skupštine	Ncfsg	I-org
	UN	Npmsn	I-org
	.	Z	O
Sentence: 64	Poseta	Ncfsn	O
	predsednika	Ncmpg	O
	SDP	Npmsn	B-org
	Beogradu	Npmsd	B-loc
	prošle	Agpfsgy	O
	nedelje	Ncfsg	O
	bila	Vap-sf	O
	je	Var3s	O
	vrhunac	Ncmsn	O
	neslaganja	Ncnsg	O
	,	Z	O
	jer	Cs	O
	je	Var3s	O
	Lagumdžija	Npmsn	B-per
	ignorisao	Vmp-sm	O
	protivljenje	Ncnsa	O
	Komšića	Npmsg	B-per
	i	Cc	O
	članova	Ncmpg	O
	i	Cc	O
	pristalica	Ncmpg	O
	stranke	Ncfsg	O
	njegovoj	Ps3fsd	O
	podršci	Ncfsd	O
	Jeremiću	Npmsd	B-per
	.	Z	O
Sentence: 65	"	Z	O
	Dobro	Rgp	O
	je	Var3s	O
	da	Cs	O
	se	Px--sa	O
	postigne	Vmr3s	O
	konsenzus	Ncmsn	O
	i	Cc	O
	da	Cs	O
	imamo	Vmr1p	O
	jednog	Mlcmsay	O
	kandidata	Ncmsay	O
	.	Z	O
Sentence: 66	Mi	Pp1-pn	O
	treba	Vmr3s	O
	da	Cs	O
	...	Z	O
	damo	Vmr1p	O
	podršku	Ncfsa	O
	Jeremiću	Npmsd	B-per
	.	Z	O
Sentence: 67	U	Sl	O
	suprotnom	Agpmsly	O
	ćemo	Var1p	O
	biti	Van	O
	neozbiljni	Agpmpny	O
	političari	Ncmpn	O
	bez	Sg	O
	zajedničkog	Agpmsgy	O
	stava	Ncmsg	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	Lagumdžija	Npmsn	B-per
	novinarima	Ncmpd	O
	u	Sl	O
	Beogradu	Npmsl	B-loc
	posle	Sg	O
	sastanka	Ncmsg	O
	sa	Si	O
	Jeremićem	Npmsi	B-per
	14.	Mdo	O
	marta	Ncmsg	O
	.	Z	O
Sentence: 68	SDP	Npmsn	B-org
	je	Var3s	O
	postao	Vmp-sm	O
	najjača	Agsfsny	O
	stranka	Ncfsn	O
	na	Sl	O
	političkoj	Agpfsly	O
	sceni	Ncfsl	O
	u	Sl	O
	BiH	Npmsn	B-loc
	na	Sl	O
	poslednjim	Agpmply	O
	opštim	Agpmply	O
	izborima	Ncmpl	O
	2010.	Mdo	O
	godine	Ncfsg	O
	.	Z	O
Sentence: 69	Ironično	Agpnsny	O
	je	Var3s	O
	da	Cs	O
	su	Var3p	O
	se	Px--sa	O
	rezultati	Ncmpn	O
	tih	Pd-mpg	O
	izbora	Ncmpg	O
	našli	Vmp-pm	O
	u	Sl	O
	centru	Ncmsl	O
	tenzija	Ncfpg	O
	u	Sl	O
	stranci	Ncfsl	O
	.	Z	O
Sentence: 70	Mnogi	Agpmpny	O
	članovi	Ncmpn	O
	stranke	Ncfsg	O
	misle	Vmr3p	O
	da	Cs	O
	je	Var3s	O
	Lagumdžijina	Aspfsny	B-deriv-per
	odluka	Ncfsn	O
	da	Cs	O
	uđe	Vmr3s	O
	u	Sa	O
	koaliciju	Ncfsa	O
	sa	Si	O
	Strankom	Ncfsi	B-org
	demokratske	Agpfsgy	I-org
	akcije	Ncfsg	I-org
	(	Z	O
	SDA	Npmsn	B-org
	)	Z	O
	bila	Vap-sf	O
	autokratska	Agpfsny	O
	--	Z	O
	i	Cc	O
	posmatrana	Appfsny	O
	je	Var3s	O
	kao	Cs	O
	potpuna	Agpfsny	O
	izdaja	Ncfsn	O
	od	Sg	O
	strane	Ncfsg	O
	većine	Ncfsg	O
	stranačkih	Agpmpgy	O
	krugova	Ncmpg	O
	i	Cc	O
	građana	Ncmpg	O
	koji	Pi-mpn	O
	su	Var3p	O
	podržali	Vmp-pm	O
	SPD	Npmsn	B-org
	na	Sl	O
	izborima	Ncmpl	O
	.	Z	O
Sentence: 71	"	Z	O
	Lagumdžija	Npmsn	B-per
	i	Cc	O
	Komšić	Npmsn	B-per
	su	Var3p	O
	upropastili	Vmp-pm	O
	SDP	Npmsn	B-org
	pretvorivši	Rr	O
	je	Var3s	O
	u	Sa	O
	taoca	Ncmsay	O
	ličnih	Agpfpgy	O
	političkih	Agpfpgy	O
	želja	Ncfpg	O
	.	Z	O
Sentence: 72	Njihov	Ps3msn	O
	sukob	Ncmsn	O
	je	Var3s	O
	samo	Rgp	O
	pokazatelj	Ncmsn	O
	neodgovornosti	Ncfsg	O
	države	Ncfsg	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	za	Sa	O
	SETimes	Xf	B-org
	profesor	Ncmsn	O
	Filozofskog	Agpmsgy	B-org
	fakulteta	Ncmsg	I-org
	u	Sl	I-org
	Sarajevu	Npnsl	I-org
	Enver	Npmsn	B-per
	Kazaz	Npmsn	I-per
	.	Z	O
Sentence: 73	Sukobi	Ncmpn	O
	u	Sl	O
	SDP	Npmsn	B-org
	su	Var3p	O
	prisutni	Agpmpny	O
	odavno	Rgp	O
	.	Z	O
Sentence: 74	Mnogi	Agpmpny	O
	istaknuti	Agpmpny	O
	članovi	Ncmpn	O
	su	Var3p	O
	otišli	Vmp-pm	O
	iz	Sg	O
	stranke	Ncfsg	O
	.	Z	O
Sentence: 75	"	Z	O
	Stranka	Ncfsn	O
	zaboravlja	Vmr3s	O
	principe	Ncmpa	O
	socijaldemokratije	Ncfsg	O
	.	Z	O
Sentence: 76	To	Pd-nsn	O
	je	Var3s	O
	njeno	Ps3nsn	O
	temeljno	Agpnsny	O
	načelo	Ncnsn	O
	i	Cc	O
	ova	Pd-npn	O
	dešavanja	Ncnpn	O
	u	Sl	O
	stranci	Ncfsl	O
	su	Var3p	O
	cena	Ncfsn	O
	tog	Pd-msg	O
	čina	Ncmsg	O
	"	Z	O
	,	Z	O
	kaže	Vmr3s	O
	za	Sa	O
	SETimes	Xf	B-org
	Senad	Npmsn	B-per
	Pećanac	Npmsn	I-per
	,	Z	O
	bivši	Agpmsny	O
	član	Ncmsn	O
	SDP	Npmsn	B-org
	.	Z	O
Sentence: 77	Sulejman	Npmsn	B-per
	Tihić	Npmsn	I-per
	,	Z	O
	lider	Ncmsn	O
	SDA	Npmsn	B-org
	,	Z	O
	smatra	Vmr3s	O
	da	Cs	O
	bi	Vaa3s	O
	Komšićeva	Aspfsny	B-deriv-per
	ostavka	Ncfsn	O
	mogla	Vmp-sf	O
	da	Cs	O
	utiče	Vmr3s	O
	na	Sa	O
	spoljnu	Agpfsay	O
	politiku	Ncfsa	O
	zemlje	Ncfsg	O
	.	Z	O
Sentence: 78	"	Z	O
	Ovo	Pd-nsn	O
	bi	Vaa3s	O
	moglo	Vmp-sn	O
	da	Cs	O
	iskomplikuje	Vmr3s	O
	funkcionisanje	Ncnsa	O
	Predsedništva	Ncnsg	B-org
	BiH	Npmsn	I-org
	i	Cc	O
	ministarstva	Ncnsg	B-org
	spoljnih	Agpmpgy	I-org
	poslova	Ncmpg	I-org
	,	Z	O
	u	Sl	O
	pogledu	Ncmsl	O
	činjenice	Ncfsg	O
	da	Cs	O
	je	Var3s	O
	Komšić	Npmsn	B-per
	,	Z	O
	zajedno	Rgp	O
	sa	Si	O
	drugim	Mlompi	O
	članovima	Ncmpi	O
	Predsedništva	Ncnsg	O
	,	Z	O
	zadužen	Appmsnn	O
	za	Sa	O
	spoljnu	Agpfsay	O
	politiku	Ncfsa	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	Tihić	Npmsn	B-per
	za	Sa	O
	SETimes	Xf	B-org
	.	Z	O
Sentence: 79	Samo	Rgp	O
	nekoliko	Rgp	O
	meseci	Ncmpg	O
	uoči	Sg	O
	oktobarskih	Agpmpgy	O
	lokalnih	Agpmpgy	O
	izbora	Ncmpg	O
	ostavka	Ncfsn	O
	je	Var3s	O
	uzdrmala	Vmp-sf	O
	birače	Ncmpa	O
	i	Cc	O
	dovela	Vmp-sf	O
	SDP	Npmsn	B-org
	u	Sa	O
	nepovoljan	Agpmsann	O
	položaj	Ncmsan	O
	,	Z	O
	s	Si	O
	obzirom	Ncmsi	O
	na	Sa	O
	Komšićevu	Aspfsay	B-deriv-per
	popularnost	Ncfsa	O
	.	Z	O
Sentence: 80	"	Z	O
	On	Pp3msn	O
	nikada	Rgp	O
	nije	Var3s	O
	isticao	Vmp-sm	O
	jedan	Mlcmsan	O
	narod	Ncmsan	O
	,	Z	O
	nego	Cc	O
	se	Px--sa	O
	borio	Vmp-sm	O
	za	Sa	O
	zemlju	Ncfsa	O
	,	Z	O
	za	Sa	O
	BiH	Npmsn	B-loc
	.	Z	O
Sentence: 81	To	Pd-nsn	O
	je	Var3s	O
	bio	Vap-sm	O
	moj	Ps1msn	O
	motiv	Ncmsn	O
	da	Cs	O
	glasam	Vmr1s	O
	za	Sa	O
	njega	Pp3msa	O
	"	Z	O
	,	Z	O
	rekla	Vmp-sf	O
	je	Var3s	O
	Selma	Npfsn	B-per
	Gunić	Npfsn	I-per
	iz	Sg	O
	Sarajeva	Npnsg	B-loc
	za	Sa	O
	SETimes	Xf	B-org
	.	Z	O
Sentence: 82	"	Z	O
	Zemlji	Ncfsd	O
	su	Var3p	O
	potrebni	Agpmpny	O
	političari	Ncmpn	O
	kao	Cs	O
	što	Cs	O
	je	Var3s	O
	Komšić	Npmsn	B-per
	.	Z	O
Sentence: 83	Ako	Cs	O
	je	Var3s	O
	stranka	Ncfsn	O
	izneverila	Vmp-sf	O
	njegove	Ps3mpa	O
	stavove	Ncmpa	O
	,	Z	O
	logičan	Agpmsnn	O
	korak	Ncmsn	O
	je	Var3s	O
	napustiti	Vmn	O
	je	Var3s	O
	.	Z	O
Sentence: 84	Zbog	Sg	O
	tih	Pd-mpg	O
	koraka	Ncmpg	O
	ga	Pp3msa	O
	još	Rgp	O
	snažnije	Rgc	O
	podržavam	Vmr1s	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	stanovnik	Ncmsn	O
	Tuzle	Npfsg	B-loc
	Ivica	Npmsn	B-per
	Tomić	Npmsn	I-per
	za	Sa	O
	SETimes	Xf	B-org
	.	Z	O
Sentence: 85	Novi	Agpmsny	O
	predsednik	Ncmsn	O
	Moldavije	Npfsg	B-loc
	fokusiraće	Vmf3s	O
	se	Px--sa	O
	na	Sa	O
	reforme	Ncfpa	O
	i	Cc	O
	integraciju	Ncfsa	O
Sentence: 86	Posle	Sg	O
	skoro	Rgp	O
	tri	Mlc	O
	godine	Ncfsg	O
	bez	Sg	O
	lidera	Ncmsg	O
	,	Z	O
	Moldavija	Npfsn	B-loc
	sada	Rgp	O
	ima	Vmr3s	O
	novog	Agpmsayy	O
	predsednika	Ncmsay	O
	.	Z	O
Sentence: 87	Novi	Agpmsny	O
	predsednik	Ncmsn	O
	Moldavije	Npfsg	B-loc
	Nikolae	Npmsn	B-per
	Timofti	Npmsn	I-per
	prvi	Mlomsn	O
	je	Var3s	O
	lider	Ncmsn	O
	zemlje	Ncfsg	O
	posle	Sg	O
	tri	Mlc	O
	godine	Ncfsg	O
	.	Z	O
Sentence: 88	Novi	Agpmsny	O
	predsednik	Ncmsn	O
	Moldavije	Npfsg	B-loc
	,	Z	O
	64-godišnji	Agpmsny	O
	bivši	Agpmsny	O
	sudija	Ncmsn	O
	Nikolae	Npmsn	B-per
	Timofti	Npmsn	I-per
	,	Z	O
	obećao	Vmp-sm	O
	je	Var3s	O
	sa	Si	O
	će	Var3s	O
	voditi	Vmn	O
	zemlju	Ncfsa	O
	putem	Ncmpi	O
	pridruživanja	Ncnsg	O
	Evropi	Npfsd	B-loc
	.	Z	O
Sentence: 89	Međutim	Rgp	O
	,	Z	O
	on	Pp3msn	O
	mora	Vmr3s	O
	da	Cs	O
	premosti	Vmr3s	O
	više	Rgc	O
	izazova	Ncmpg	O
	da	Cs	O
	bi	Vaa3s	O
	uradio	Vmp-sm	O
	to	Pd-nsa	O
	.	Z	O
Sentence: 90	Timofti	Npmsn	B-per
	preuzima	Vmr3s	O
	funkciju	Ncfsa	O
	nakon	Sg	O
	tesnog	Agpnsgy	O
	glasanja	Ncnsg	O
	prošle	Agpfsgy	O
	nedelje	Ncfsg	O
	.	Z	O
Sentence: 91	Zemlja	Ncfsn	O
	je	Var3s	O
	bila	Vap-sf	O
	bez	Sg	O
	lidera	Ncmsg	O
	skoro	Rgp	O
	tri	Mlc	O
	godine	Ncfsg	O
	.	Z	O
Sentence: 92	"	Z	O
	Jedna	Mlcfsn	O
	od	Sg	O
	najvažnijih	Agsfpgy	O
	državnih	Agpfpgy	O
	institucija	Ncfpg	O
	je	Var3s	O
	paralisana	Appfsny	O
	.	Z	O
Sentence: 93	Vitalan	Agpmsnn	O
	proces	Ncmsn	O
	razvoja	Ncmsg	O
	zemlje	Ncfsg	O
	pogođen	Appmsnn	O
	je	Var3s	O
	nestabilnošću	Ncfsi	O
	i	Cc	O
	neizvesnošću	Ncfsi	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	Timofti	Npmsn	B-per
	parlamentu	Ncmsd	O
	u	Sa	O
	ponedeljak	Ncmsan	O
	(	Z	O
	19.	Mdo	O
	marta	Ncmsg	O
	)	Z	O
	,	Z	O
	nakon	Cs	O
	što	Cs	O
	su	Var3p	O
	poslanici	Ncmpn	O
	potvrdili	Vmp-pm	O
	izbor	Ncmsan	O
	od	Sg	O
	16.	Mdo	O
	marta	Ncmsg	O
	.	Z	O
Sentence: 94	Na	Sl	O
	vrhu	Ncmsl	O
	njegovog	Ps3msg	O
	programa	Ncmsg	O
	biće	Vmf3s	O
	rešavanje	Ncnsn	O
	političkog	Agpmsgy	O
	zastoja	Ncmsg	O
	.	Z	O
Sentence: 95	U	Sl	O
	mnogim	Agpfply	O
	debatama	Ncfpl	O
	zaključeno	Appnsny	O
	je	Var3s	O
	da	Cs	O
	ustav	Ncmsn	O
	mora	Vmr3s	O
	da	Cs	O
	bude	Var3s	O
	promenjen	Appmsnn	O
	,	Z	O
	čime	Pi3n-i	O
	bi	Vaa3s	O
	se	Px--sa	O
	omogućilo	Vmp-sn	O
	da	Cs	O
	sledećeg	Agpmsayy	O
	predsednika	Ncmsay	O
	biraju	Vmr3p	O
	građani	Ncmpn	O
	,	Z	O
	a	Cc	O
	ne	Qz	O
	politički	Rgp	O
	podeljeni	Appmsny	O
	parlament	Ncmsn	O
	.	Z	O
Sentence: 96	"	Z	O
	Moramo	Vmr1p	O
	priznati	Vmn	O
	sa	Si	O
	ustavna	Agpfsny	O
	reforma	Ncfsn	O
	koja	Pi-fsn	O
	je	Var3s	O
	počela	Vmp-sf	O
	2000.	Mdo	O
	godine	Ncfsg	O
	nije	Var3s	O
	završena	Appfsny	O
	.	Z	O
Sentence: 97	Danas	Rgp	O
	se	Px--sa	O
	suočavamo	Vmr1p	O
	sa	Si	O
	novim	Agpmpiy	O
	ozbiljnim	Agpmpiy	O
	problemima	Ncmpi	O
	koji	Pi-mpn	O
	utiču	Vmr3p	O
	ne	Qz	O
	samo	Rgp	O
	na	Sa	O
	državne	Agpfpay	O
	institucije	Ncfpa	O
	,	Z	O
	nego	Cc	O
	i	Cc	O
	na	Sa	O
	osnovna	Agpnpay	O
	ljudska	Agpnpay	O
	prava	Ncnpa	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	Timofti	Npmsn	B-per
	poslanicima	Ncmpd	O
	.	Z	O
Sentence: 98	Stručnjak	Ncmsn	O
	za	Sa	O
	ustav	Ncmsan	O
	i	Cc	O
	poslanik	Ncmsn	O
	Viktor	Npmsn	B-per
	Popa	Npmsn	I-per
	izjavio	Vmp-sm	O
	je	Var3s	O
	da	Cs	O
	bi	Vaa3p	O
	prvi	Mlompn	O
	Timoftijevi	Aspmpny	B-deriv-per
	ciljevi	Ncmpn	O
	trebalo	Vmp-sn	O
	da	Cs	O
	budu	Var3p	O
	ustavna	Agpfsny	O
	reforma	Ncfsn	O
	i	Cc	O
	poboljšanja	Ncnpn	O
	.	Z	O
Sentence: 99	"	Z	O
	Mislim	Vmr1s	O
	da	Cs	O
	je	Var3s	O
	njegova	Ps3fsn	O
	obaveza	Ncfsn	O
	da	Cs	O
	sarađuje	Vmr3s	O
	sa	Si	O
	parlamentom	Ncmsi	O
	na	Sl	O
	ustavnim	Agpfply	O
	reformama	Ncfpl	O
	.	Z	O
Sentence: 100	Naravno	Rgp	O
	,	Z	O
	to	Pd-nsn	O
	je	Var3s	O
	dug	Agpmsnn	O
	i	Cc	O
	komplikovan	Agpmsnn	O
	proces	Ncmsn	O
	,	Z	O
	ali	Cc	O
	novi	Agpmsny	O
	predsednik	Ncmsn	O
	treba	Vmr3s	O
	da	Cs	O
	osigura	Vmr3s	O
	da	Cs	O
	je	Var3s	O
	ustav	Ncmsn	O
	u	Sa	O
	korist	Ncfsa	O
	svih	Agpmpgy	O
	građana	Ncmpg	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	Popa	Npmsn	B-per
	za	Sa	O
	SETimes	Xf	B-org
	.	Z	O
Sentence: 101	Parlament	Ncmsn	O
	je	Var3s	O
	sedam	Mlc	O
	puta	Rgp	O
	pokušavao	Vmp-sm	O
	da	Cs	O
	izabere	Vmr3s	O
	predsednika	Ncmsay	O
	,	Z	O
	ali	Cc	O
	nijednom	Rgp	O
	nije	Var3s	O
	uspeo	Vmp-sm	O
	da	Cs	O
	imenuje	Vmr3s	O
	kandidata	Ncmsay	O
	koji	Pi-msn	O
	bi	Vaa3s	O
	dobio	Vmp-sm	O
	većinu	Ncfsa	O
	glasova	Ncmpg	O
	.	Z	O
Sentence: 102	Zastoj	Ncmsn	O
	proističe	Vmr3s	O
	iz	Sg	O
	činjenice	Ncfsg	O
	da	Cs	O
	Alijansi	Ncfsd	B-org
	za	Sa	I-org
	evropsku	Agpfsay	I-org
	integraciju	Ncfsa	I-org
	--	Z	O
	koja	Pi-fsn	O
	ima	Vmr3s	O
	većinu	Ncfsa	O
	glasova	Ncmpg	O
	u	Sl	O
	parlamentu	Ncmsl	O
	--	Z	O
	nedostaju	Vmr3p	O
	dva	Mlc	O
	glasa	Ncmsg	O
	,	Z	O
	dok	Cs	O
