Sentence #	Word	Pos	Tag
	situaciju	Ncfsa	O
	no	Cc	O
	to	Pd-nsn	O
	je	Var3s	O
	potpuno	Rgp	O
	pogrešno	Agpnsny	O
	.	Z	O
Sentence: 1613	Je	Var3s	O
	li	Qq	O
	sredovječni	Agpmsny	O
	muškarac	Ncmsn	O
	u	Sl	O
	svemu	Pi-nsl	O
	s	Si	O
	velikim	Agpnsiy	O
	veseljem	Ncnsi	O
	ugađao	Vmp-sm	O
	svojoj	Px-fsd	O
	supruzi	Ncfsd	O
	,	Z	O
	a	Cc	O
	u	Sl	O
	mlađem	Agcmsly	O
	paru	Ncmsl	O
	žena	Ncfsn	O
	ozbiljno	Rgp	O
	ugrožavala	Vmp-sf	O
	um	Ncmsan	O
	i	Cc	O
	tijelo	Ncnsa	O
	voljenog	Agpmsgy	O
	?	Z	O
Sentence: 1614	I	Cc	O
	to	Pd-nsn	O
	je	Var3s	O
	,	Z	O
	srećom	Ncfsi	O
	,	Z	O
	daleko	Rgp	O
	od	Sg	O
	istine	Ncfsg	O
	.	Z	O
Sentence: 1615	Treća	Mlofsn	O
	je	Var3s	O
	pretpostavka	Ncfsn	O
	da	Cs	O
	su	Var3p	O
	od	Sg	O
	potpunog	Agpmsgy	O
	preokreta	Ncmsg	O
	životne	Agpfsgy	O
	situacije	Ncfsg	O
	starija	Agcfsny	O
	žena	Ncfsn	O
	i	Cc	O
	mlađi	Agcmsny	O
	muškarac	Ncmsn	O
	izgubili	Vmp-pm	O
	zdravi	Agpmsayn	O
	razum	Ncmsan	O
	i	Cc	O
	sami	Agpmpny	O
	okončali	Vmp-pm	O
	svoje	Px-mpa	O
	živote	Ncmpa	O
	negdje	Rgp	O
	daleko	Rgp	O
	od	Sg	O
	civilizacije	Ncfsg	O
	.	Z	O
Sentence: 1616	U	Sa	O
	mirno	Agpnsay	O
	zimsko	Agpnsay	O
	veče	Ncnsa	O
	,	Z	O
	dok	Cs	O
	sniježak	Ncmsn	O
	lagano	Rgp	O
	sipi	Vmr3s	O
	po	Sl	O
	novozagrebačkim	Agpnply	O
	naseljima	Ncnpl	O
	,	Z	O
	dvije	Mlcf-n	O
	obitelji	Ncfpn	O
	liježu	Vmr3p	O
	u	Sa	O
	postelje	Ncfpa	O
	.	Z	O
Sentence: 1617	Kad	Cs	O
	su	Var3p	O
	stariji	Agcmsny	O
	gospodin	Ncmsn	O
	i	Cc	O
	mlađa	Agcfsny	O
	žena	Ncfsn	O
	usnuli	Vmp-pm	O
	njihovi	Ps3mpn	O
	su	Var3p	O
	ih	Pp3-pa	O
	životni	Agpmpny	O
	suputnici	Ncmpn	O
	u	Sl	O
	svojim	Px-fpl	O
	mislima	Ncfpl	O
	jednostavno	Rgp	O
	ugasili	Vmp-pm	O
	poput	Sg	O
	slike	Ncfsg	O
	na	Sl	O
	TV	Ncmsn	O
	ekranima	Ncmpl	O
	.	Z	O
Sentence: 1618	Jutro	Ncnsn	O
	je	Var3s	O
	osvanulo	Vmp-sn	O
	sunčano	Agpnsny	O
	i	Cc	O
	hladno	Agpnsny	O
	.	Z	O
Sentence: 1619	Roditelji	Ncmpn	O
	su	Var3p	O
	poveli	Vmp-pm	O
	djecu	Ncnpa	O
	na	Sa	O
	sanjkanje	Ncnsa	O
	i	Cc	O
	nježno	Rgp	O
	im	Pp3-pd	O
	pjevušili	Vmp-pm	O
	U	Sl	O
	jednoj	Mlcfsl	O
	zimskoj	Agpfsly	O
	noći	Ncfsl	O
	,	Z	O
	tamo	Rgp	O
	gdje	Cs	O
	je	Var3s	O
	visok	Agpmsnn	O
	brijeg	Ncmsn	O
	,	Z	O
	smrznuo	Vmp-sm	O
	se	Px--sa	O
	potočić	Ncmsn	O
	i	Cc	O
	prekrio	Vmp-sm	O
	ga	Pp3msa	O
	snijeg	Ncmsn	O
Sentence: 1620	Ljubljana	Npfsn	B-loc
	Numizmatično	Agpnsny	B-org
	društvo	Ncnsn	I-org
	Slovenije	Npfsg	I-org
	(	Z	O
	đački	Agpmsny	B-loc
	dom	Ncmsn	I-loc
	Tabor	Npmsn	I-loc
	u	Sl	O
	Ljubljani	Npfsl	B-loc
	,	Z	O
	ulaz	Ncmsn	O
	iz	Sg	O
	Kotnikove	Aspfsgy	B-loc
	ulice	Ncfsg	I-loc
	)	Z	O
	susreti	Ncmpn	O
	:	Z	O
	nedjeljom	Ncfsi	O
	od	Sg	O
	8:30	Mds	O
	do	Sg	O
	12	Mdc	O
	h	Y	O
	.	Z	O
Sentence: 1621	Trenutno	Rgp	O
	se	Px--sa	O
	održavaju	Vmr3p	O
	u	Sl	O
	prostorjama	Ncfpl	O
	Šahovskog	Agpmsgy	B-org
	saveza	Ncmsg	I-org
	Slovenije	Npfsg	I-org
	,	Z	O
	Bravničarjeva	Aspfsny	B-loc
	13	Mdc	I-loc
	,	Z	O
	Ljubljana	Npfsn	B-loc
	.	Z	O
Sentence: 1622	BAGATIN	Ncmsn	O
	(	Z	O
	lat.	Y	O
	BAGATTINUS	Xf	O
	,	Z	O
	DENARIUS	Xf	O
	PARVUS	Xf	O
	,	Z	O
	PARVULUS	Xf	O
	)	Z	O
	.	Z	O
Sentence: 1623	-	Z	O
	Najstariji	Agsmsny	O
	mletački	Agpmsny	O
	novac	Ncmsn	O
	,	Z	O
	u	Sa	O
	prvo	Mlonsa	O
	vrijeme	Ncnsa	O
	od	Sg	O
	srebra	Ncnsg	O
	a	Cc	O
	kasnije	Rgc	O
	od	Sg	O
	bakra	Ncmsg	O
	.	Z	O
Sentence: 1624	U	Sa	O
	mletački	Agpmsayn	O
	soldo	Ncmsan	O
	išlo	Vmp-sn	O
	je	Var3s	O
	12	Mdc	O
	B.	Y	O
Sentence: 1625	-	Z	O
	Dubrovačka	Agpfsny	O
	minca	Ncfsn	O
	,	Z	O
	follarus	Xf	O
	,	Z	O
	obolus	Xf	O
	ili	Cc	O
	mjed	Ncfsn	O
	imala	Vmp-sf	O
	je	Var3s	O
	istu	Agpfsay	O
	vrijednost	Ncfsa	O
	kao	Cs	O
	i	Qo	O
	B.	Y	O
Sentence: 1626	Split	Npmsn	B-loc
	također	Rgp	O
	kuje	Vmr3s	O
	vlastite	Agpmpay	O
	bagatine	Ncmpa	O
	od	Sg	O
	prve	Mlofsg	O
	polovine	Ncfsg	O
	XIII.	Mro	O
	stoljeća	Ncnsg	O
	pa	Cc	O
	do	Sg	O
	1357.	Mdo	O
	godine	Ncfsg	O
	.	Z	O
Sentence: 1627	Poslije	Sg	O
	pada	Ncmsg	O
	pod	Sa	O
	mletačku	Agpfsay	O
	vlast	Ncfsa	O
	,	Z	O
	niz	Ncmsan	O
	gradova	Ncmpg	O
	u	Sl	O
	našem	Ps1nsl	O
	primorju	Ncnsl	O
	kuje	Vmr3s	O
	u	Sl	O
	mletačkoj	Agpfsly	O
	kovnici	Ncfsl	O
	autonomne	Agpmpay	O
	bagatine	Ncmpa	O
	,	Z	O
	da	Cs	O
	bi	Vaa3p	O
	ublažili	Vmp-pm	O
	nestašicu	Ncfsa	O
	sitnog	Agpmsgy	O
	novca	Ncmsg	O
	,	Z	O
	Šibenik	Npmsn	B-loc
	od	Sg	O
	1485.	Mdo	O
	godine	Ncfsg	O
	,	Z	O
	Split	Npmsn	B-loc
	i	Cc	O
	Zadar	Npmsn	B-loc
	od	Sg	O
	1491.	Mdo	O
	godine	Ncfsg	O
	,	Z	O
	Trogir	Npmsn	B-loc
	1492.	Mdo	O
	godine	Ncfsg	O
	,	Z	O
	Hvar	Npmsn	B-loc
	1493.	Mdo	O
	godine	Ncfsg	O
	.	Z	O
	-	Z	O
	Bagatinus	Xf	O
	ili	Cc	O
	parvus	Xf	O
	bagatinus	Xf	O
	je	Var3s	O
	temeljna	Agpfsny	O
	novčana	Agpfsny	O
	vrijednost	Ncfsn	O
	slavonskih	Agpmpgy	O
	banovaca	Ncmpg	O
	.	Z	O
Sentence: 1628	Svaki	Pi-msn	O
	banovac	Ncmsn	O
	sadrži	Vmr3s	O
	12	Mdc	O
	bagatina	Ncmpg	O
	.	Z	O
Sentence: 1629	Dr	Y	O
	Ćiro	Npmsn	B-per
	Truhelka	Npmsn	I-per
	u	Sl	O
	djelu	Ncnsl	O
	Slavonski	Agpmpny	B-misc
	banovci	Ncmpn	I-misc
	str.	Y	O
	38	Mdc	O
	,	Z	O
	ističe	Vmr3s	O
	,	Z	O
	da	Cs	O
	se	Px--sa	O
	zbog	Sg	O
	toga	Pd-nsg	O
	banska	Agpfsny	O
	valuta	Ncfsn	O
	nazivala	Vmp-sf	O
	valor	Xf	O
	bagatinorum	Xf	O
	.	Z	O
Sentence: 1630	Bagatinus	Xf	O
	je	Var3s	O
	ovdje	Rgp	O
	u	Sl	O
	prvom	Mlomsl	O
	redu	Ncmsl	O
	računski	Agpmsny	O
	novac	Ncmsn	O
	,	Z	O
	preuzet	Agpmsnn	O
	po	Sl	O
	uzoru	Ncmsl	O
	talijanskih	Agpmpgy	O
	gradova	Ncmpg	O
	,	Z	O
	što	Pi3n-n	O
	razjašnjuje	Vmr3s	O
	njegovu	Ps3fsa	O
	vrijednost	Ncfsa	O
	.	Z	O
Sentence: 1631	Truhelka	Npmsn	B-per
	i	Cc	O
	Rengjeo	Npmsn	B-per
	drže	Vmr3p	O
	da	Cs	O
	se	Px--sa	O
	ipak	Rgp	O
	novac	Ncmsn	O
	i	Cc	O
	efektivno	Rgp	O
	kovao	Vmp-sm	O
	.	Z	O
Sentence: 1632	-	Z	O
	Naziv	Ncmsn	O
	bagattinus	Xf	O
	se	Px--sa	O
	izvodi	Vmr3s	O
	po	Sl	O
	svoj	Agpfsly	O
	prilici	Ncfsl	O
	od	Sg	O
	bagattelle	Xf	O
	,	Z	O
	što	Pi3n-n	O
	u	Sl	O
	tal.	Y	O
	i	Cc	O
	franc.	Y	O
	znači	Vmr3s	O
	stvar	Ncfsn	O
	od	Sg	O
	najmanje	Agsfsgy	O
	vrijednosti	Ncfsg	O
	.	Z	O
Sentence: 1633	Bagattinus	Xf	O
	je	Var3s	O
	u	Sl	O
	prvom	Mlomsl	O
	redu	Ncmsl	O
	oznaka	Ncfsn	O
	za	Sa	O
	mali	Agpmsayn	O
	denar	Ncmsan	O
	,	Z	O
	đenarius	Xf	O
	parvus	Xf	O
	,	Z	O
	koji	Pi-msn	O
	je	Var3s	O
	temeljna	Agpfsny	O
	novčana	Agpfsny	O
	jedinica	Ncfsn	O
	novčanog	Agpmsgy	O
	sustava	Ncmsg	O
	talijanskih	Agpmpgy	O
	gradova	Ncmpg	O
	.	Z	O
Sentence: 1634	Bagatini	Ncmpn	O
	grada	Ncmsg	O
	Verone	Npfsg	B-loc
	i	Cc	O
	Vicenze	Npfsg	B-loc
	su	Var3p	O
	za	Sa	O
	1/3	Mdc	O
	vredniji	Agcmpny	O
	od	Sg	O
	mletačkih	Agpmpgy	O
	bagatina	Ncmpg	O
	.	Z	O
Sentence: 1635	Uz	Sa	O
	njih	Pp3-pa	O
	se	Px--sa	O
	spominju	Vmr3p	O
	i	Qo	O
	bagatini	Ncmpn	O
	drugih	Mlompg	O
	talijanskih	Agpmpgy	O
	gradova	Ncmpg	O
	(	Z	O
	Padova	Npfsn	B-loc
	,	Z	O
	Bergamo	Npmsn	B-loc
	,	Z	O
	Brescia	Npfsn	B-loc
	,	Z	O
	Treviso	Npmsn	B-loc
	,	Z	O
	Friuli	Npmsn	B-loc
	)	Z	O
	.	Z	O
Sentence: 1636	BAHAGANI	Xf	O
	U	Sl	O
	prošlosti	Ncfsl	O
	bakreni	Agpmsny	O
	novac	Ncmsn	O
	Kašmira	Npmsg	B-loc
	(	Z	O
	Sjeverna	Npfsn	O
	Indija	Npfsn	B-loc
	)	Z	O
	.	Z	O
Sentence: 1637	U	Sl	O
	srednjovjekovnom	Agpmsly	O
	novčanom	Agpmsly	O
	sustavu	Ncmsl	O
	Kašmira	Npmsg	B-loc
	80	Mdc	O
	B.	Y	O
	=	Z	O
	1000	Mdc	O
	dinara	Ncmpg	O
	.	Z	O
Sentence: 1638	BAIOCCO	Xf	O
	Od	Sg	O
	sredine	Ncfsg	O
	XV.	Mro	O
	stoljeća	Ncnsg	O
	naziv	Ncmsn	O
	za	Sa	O
	papinski	Agpmsny	O
	srebrni	Agpmsny	O
	bolonjino	Ncmsn	O
	.	Z	O
Sentence: 1639	Od	Sg	O
	1720.	Mdo	O
	godine	Ncfsg	O
	B.	Y	O
	je	Var3s	O
	kovan	Appmsnn	O
	od	Sg	O
	bakra	Ncmsg	O
	..	Z	O
Sentence: 1640	Od	Sg	O
	1800.	Mdo	O
	godine	Ncfsg	O
	pa	Cc	O
	,	Z	O
	do	Sg	O
	1866.	Mdo	O
	godine	Ncfsg	O
	B.	Y	O
	se	Px--sa	O
	kovao	Vmp-sm	O
	u	Sl	O
	velikim	Agpfply	O
	količinama	Ncfpl	O
	.	Z	O
Sentence: 1641	Vrijednost	Ncfsn	O
	:	Z	O
	1	Mdc	O
	B.	Y	O
	=	Z	O
	1/10	Mdc	O
	paola	Xf	O
	=	Z	O
	1/100	Mdc	O
	skuda	Ncmpg	O
	.	Z	O
Sentence: 1642	BAIZA	Xf	O
	Sitan	Agpmsnn	O
	novac	Ncmsn	O
	Muškata	Npmpg	B-loc
	i	Cc	O
	Omana	Npmsg	B-loc
	.	Z	O
Sentence: 1643	Vrijednost	Ncfsn	O
	mu	Pp3msd	O
	je	Var3s	O
	jednaka	Agpfsny	O
	1/64	Mdc	O
	rupije	Ncfsg	O
	Perzijskog	Agpmsgy	B-loc
	zaljeva	Ncmsg	I-loc
	(	Z	O
	do	Sg	O
	1966.	Mdo	O
	godine	Ncfsg	O
	)	Z	O
	.	Z	O
Sentence: 1644	Kasnije	Rgc	O
	je	Var3s	O
	1/200	Mdc	O
	i	Cc	O
	najzad	Rgp	O
	1/1000	Mdc	O
	dio	Ncmsn	O
	riala	Ncmsg	O
	.	Z	O
Sentence: 1645	BALASTRACA	Xf	O
	Naziv	Ncmsn	O
	za	Sa	O
	peso	Ncmsan	O
	kovan	Appmsnn	O
	u	Sl	O
	Brazilu	Npmsl	B-loc
	tokom	Sg	O
	rata	Ncmsg	O
	s	Si	O
	Paragvajem	Npmsi	B-loc
	(	Z	O
	1866.	Mdo	O
	-	Z	O
	1869.	Mdo	O
	)	Z	O
	.	Z	O
Sentence: 1646	Na	Sl	O
	njemu	Pp3msl	O
	se	Px--sa	O
	nalazi	Vmr3s	O
	žig	Ncmsn	O
	-	Z	O
	punca	Ncfsn	O
	400	Mdc	O
	,	Z	O
	kao	Cs	O
	znak	Ncmsn	O
	povećane	Agpfsgy	O
	vrijednosti	Ncfsg	O
	.	Z	O
Sentence: 1647	Novac	Ncmsn	O
	vrijednosti	Ncfsg	O
	1/2	Mdc	O
	i	Cc	O
	1/4	Mdc	O
	pesosa	Ncmsg	O
	imaju	Vmr3p	O
	žigove	Ncmpa	O
	200	Mdc	O
	odnosno	Rgp	O
	100	Mdc	O
	.	Z	O
Sentence: 1648	BALBOA	Xf	O
	Srebrna	Agpfsny	O
	novčana	Agpfsny	O
	jedinica	Ncfsn	O
	Republike	Ncfsg	B-loc
	Panama	Npfsn	I-loc
	od	Sg	O
	1906.	Mdo	O
	godine	Ncfsg	O
	.	Z	O
Sentence: 1649	Dijeli	Vmr3s	O
	se	Px--sa	O
	na	Sa	O
	100	Mdc	O
	centesima	Ncmpg	O
	.	Z	O
Sentence: 1650	Zlatna	Agpfsny	O
	podloga	Ncfsn	O
	ista	Agpfsny	O
	je	Var3s	O
	kao	Cs	O
	i	Qo	O
	kod	Sg	O
	USA	Npmsg	B-loc
	dolara	Ncmsg	O
	.	Z	O
Sentence: 1651	BANKDOLLAR	Xf	O
	Naziv	Ncmsn	O
	za	Sa	O
	španjolsko-američki	Agpmsayn	O
	peso	Ncmsan	O
	,	Z	O
	koji	Pi-msan	O
	je	Var3s	O
	Engleska	Npfsn	B-org
	banka	Ncfsn	I-org
	puncirala	Vmp-sf	O
	u	Sl	O
	1797.	Mdo	O
	godini	Ncfsl	O
	sa	Si	O
	ciljem	Ncmsi	O
	,	Z	O
	da	Cs	O
	se	Px--sa	O
	osigura	Vmr3s	O
	dosta	Rgp	O
	kurentnog	Agpmsgy	O
	srebrnog	Agpmsgy	O
	novca	Ncmsg	O
	.	Z	O
Sentence: 1652	Punca	Ncfsn	O
	je	Var3s	O
	bila	Vap-sf	O
	ovalna	Agpfsny	O
	,	Z	O
	s	Si	O
	bistom	Ncfsi	O
	engleskog	Agpmsgy	O
	kralja	Ncmsg	O
	Georga	Npmsg	B-per
	III.	Mro	I-per
	(	Z	O
	1760.	Mdo	O
	-	Z	O
	1820.	Mdo	O
	)	Z	O
	.	Z	O
Sentence: 1653	U	Sl	O
	1804.	Mdo	O
	godini	Ncfsl	O
	umjesto	Sg	O
	ovalne	Agpfsgy	O
	korištena	Appfsny	O
	je	Var3s	O
	osmorokutna	Agpfsny	O
	punca	Ncfsn	O
	.	Z	O
Sentence: 1654	U	Sl	O
	1818.	Mdo	O
	godini	Ncfsl	O
	B.	Y	O
	su	Var3p	O
	bili	Vap-pm	O
	povučeni	Appmpny	O
	iz	Sg	O
	opticaja	Ncmsg	O
	.	Z	O
Sentence: 1655	BANI	Xf	O
	Sitan	Agpmsnn	O
	novac	Ncmsn	O
	Rumunjske	Npfsg	B-loc
	;	Z	O
	100	Mdc	O
	B.	Y	O
	=	Z	O
	1	Mdc	O
	lej	Ncmsn	O
	.	Z	O
Sentence: 1656	BANICA	Ncfsn	O
	Stari	Agpmsny	O
	narodni	Agpmsny	O
	naziv	Ncmsn	O
	u	Sl	O
	Dalmaciji	Npfsl	B-loc
	,	Z	O
	Bosni	Npfsl	B-loc
	i	Cc	O
	Hrvatskoj	Npfsl	B-loc
	za	Sa	O
	austrijski	Agpmsayn	O
	sitan	Agpmsann	O
	novac	Ncmsan	O
	od	Sg	O
	10	Mdc	O
	krajcara	Ncmpg	O
	ili	Cc	O
	20	Mdc	O
	filira	Ncmpg	O
	,	Z	O
	prvobitno	Rgp	O
	od	Sg	O
	srebra	Ncnsg	O
	a	Cc	O
	potom	Rgp	O
	od	Sg	O
	nikla	Ncmsg	O
	.	Z	O
Sentence: 1657	BANKNOTA	Xf	O
	(	Z	O
	engl.	Y	O
	Bank-Note	Xf	O
	)	Z	O
	.	Z	O
Sentence: 1658	Posebna	Agpfsny	O
	vrsta	Ncfsn	O
	vrijednosnog	Agpmsgy	O
	papira	Ncmsg	O
	,	Z	O
	koji	Pi-msn	O
	služi	Vmr3s	O
	kao	Cs	O
	zakonsko	Agpnsny	O
	sredstvo	Ncnsn	O
	plaćanja	Ncnsg	O
	a	Cc	O
	izdaju	Vmr3p	O
	ga	Pp3msa	O
	notne	Agpfpny	O
	banke	Ncfpn	O
	(	Z	O
	narodne	Agpfpny	O
	banke	Ncfpn	O
	)	Z	O
	u	Sl	O
	zakonom	Ncmsi	O
	određenom	Agpmsly	O
	obliku	Ncmsl	O
	.	Z	O
Sentence: 1659	Pojavile	Vmp-pf	O
	su	Var3p	O
	se	Px--sa	O
	kao	Cs	O
	zamjena	Ncfsn	O
	za	Sa	O
	plemenite	Agpmpay	O
	metale	Ncmpa	O
	u	Sl	O
	opticaju	Ncmsl	O
	.	Z	O
Sentence: 1660	BANKOTALER	Xf	O
	Obračunska	Agpfsny	O
	jedinica	Ncfsn	O
	u	Sl	O
	srednjem	Agpnsly	O
	vijeku	Ncnsl	O
	u	Sl	O
	zapadnoj	Agpfsly	O
	Europi	Npfsl	B-loc
	.	Z	O
Sentence: 1661	Primjenjivala	Vmp-sf	O
	se	Px--sa	O
	u	Sl	O
	bankarskim	Agpfply	O
	operacijama	Ncfpl	O
	i	Cc	O
	trgovini	Ncfsl	O
	.	Z	O
Sentence: 1662	Npr.	Y	O
	:	Z	O
	u	Sl	O
	Hamburškoj	Agpfsly	B-org
	banci	Ncfsl	I-org
	1619.	Mdo	O
	godine	Ncfsg	O
	B.	Y	O
	je	Var3s	O
	odgovarao	Vmp-sm	O
	količini	Ncfsd	O
	srebra	Ncnsg	O
	koju	Pi-fsa	O
	je	Var3s	O
	sadržavao	Vmp-sm	O
	stari	Agpmsny	O
	carski	Agpmsny	O
	talir	Ncmsn	O
	(	Z	O
	Reichstaler	Xf	O
	)	Z	O
	,	Z	O
	tj.	Y	O
	25,98	Mdc	O
	grama	Ncmpg	O
	srebra	Ncnsg	O
	.	Z	O
Sentence: 1663	BANKOZETTEL	Xf	O
	Prvi	Mlomsn	O
	austrijski	Agpmsny	O
	papirni	Agpmsny	O
	novac	Ncmsn	O
	,	Z	O
	emitiran	Appmsnn	O
	od	Sg	O
	Bečke	Agpfsgy	B-org
	gradske	Agpfsgy	I-org
	banke	Ncfsg	I-org
	1762.	Mdo	O
	godine	Ncfsg	O
	.	Z	O
Sentence: 1664	B.	Y	O
	su	Var3p	O
	bili	Vap-pm	O
	zamjenljivi	Agpmpny	O
	u	Sa	O
	srebro	Ncnsa	O
	i	Cc	O
	služili	Vmp-pm	O
	su	Var3p	O
	za	Sa	O
	pokrivanje	Ncnsa	O
	budžetskog	Agpmsgy	O
	rashoda	Ncmsg	O
	.	Z	O
Sentence: 1665	Kako	Cs	O
	su	Var3p	O
	emitirani	Appmpny	O
	u	Sl	O
	neograničenim	Agpfply	O
	količinama	Ncfpl	O
	,	Z	O
	dovelo	Vmp-sn	O
	je	Var3s	O
	to	Pd-nsn	O
	do	Sg	O
	opadanja	Ncnsg	O
	njihove	Ps3fsg	O
	vrijednosti	Ncfsg	O
	.	Z	O
Sentence: 1666	U	Sl	O
	opticaju	Ncmsl	O
	su	Var3p	O
	se	Px--sa	O
	nalazili	Vmp-pm	O
	do	Sg	O
	1811.	Mdo	O
	godine	Ncfsg	O
	.	Z	O
Sentence: 1667	BANOVAC	Xf	O
	(	Z	O
	lat.	Y	O
	Moneta	Ncfsn	O
	banalis	Xf	O
	)	Z	O
	.	Z	O
Sentence: 1668	Srebrni	Agpmsny	O
	autonomni	Agpmsny	O
	novac	Ncmsn	O
	hrvatskih	Agpmpgy	O
	banova	Ncmpg	O
	ili	Cc	O
	hercega	Ncmpg	O
	,	Z	O
	kovan	Appmsnn	O
	po	Sl	O
	ugledu	Ncmsl	O
	na	Sa	O
	novac	Ncmsan	O
	salzburških	Agpmpgy	O
	nadbiskupa	Ncmpg	O
	.	Z	O
Sentence: 1669	Pouzdano	Rgp	O
	je	Var3s	O
	utvrđeno	Appnsny	O
	da	Cs	O
	su	Var3p	O
	se	Px--sa	O
	prvi	Mlompn	O
	banovci	Ncmpn	O
	pojavili	Vmp-pm	O
	za	Sa	O
	vladanja	Ncnsg	O
	Bele	Npmsg	B-per
	IV.	Mro	I-per
	(	Z	O
	1235.	Mdo	O
	-	Z	O
	1270.	Mdo	O
	)	Z	O
	.	Z	O
Sentence: 1670	Kovani	Aspmpny	O
	su	Var3p	O
	sve	Qo	O
	do	Sg	O
	kralja	Ncmsg	O
	Ludovika	Npmsg	B-per
	I.	Mro	I-per
	(	Z	O
	1342.	Mdo	O
	-	Z	O
	1382.	Mdo	O
	)	Z	O
	.	Z	O
Sentence: 1671	Na	Sl	O
	aversu	Ncmsl	O
	nalazila	Vmp-sf	O
	se	Px--sa	O
	kuna	Ncfsn	O
	u	Sl	O
	trku	Ncmsl	O
	i	Cc	O
	natpis	Ncmsn	O
	MONETA	Ncfsn	O
	REGIS	Xf	O
	P	Xf	O
	SCLAVONIA	Xf	O
	ili	Cc	O
	MONETA	Ncfsn	O
	DVCIS	Xf	O
	P	Xf	O
	SCLAVONIA	Xf	O
	.	Z	O
Sentence: 1672	Na	Sl	O
	reversu	Ncmsl	O
	je	Var3s	O
	patrijarhalni	Agpmsny	O
	križ	Ncmsn	O
	s	Si	O
	dvjema	Mlcf-i	O
	okrunjenim	Agpfpiy	O
	glavama	Ncfpi	O
	i	Cc	O
	raznim	Agpfpiy	O
	siglama	Ncfpi	O
	i	Cc	O
	slovnim	Agpfpiy	O
	oznakama	Ncfpi	O
	.	Z	O
Sentence: 1673	Prva	Mlofsn	O
	kovnica	Ncfsn	O
	B.	Y	O
	od	Sg	O
	1256.	Mdo	O
	godine	Ncfsg	O
	nalazila	Vmp-sf	O
	se	Px--sa	O
	u	Sl	O
	Pakracu	Npmsl	B-loc
	,	Z	O
	a	Cc	O
	od	Sg	O
	1260.	Mdo	O
	godine	Ncfsg	O
	,	Z	O
	pa	Cc	O
	do	Sg	O
	prestanka	Ncmsg	O
	kovanja	Ncnsg	O
	ovog	Pd-msg	O
	novca	Ncmsg	O
	,	Z	O
	u	Sl	O
	Zagrebu	Npmsl	B-loc
	.	Z	O
Sentence: 1674	BARBARSKI	Agpmsny	O
	NOVAC	Ncmsn	O
	Opći	Agpmsny	O
	naziv	Ncmsn	O
	u	Sl	O
	numizmatici	Ncfsl	O
	za	Sa	O
	novac	Ncmsan	O
	,	Z	O
	koji	Pi-msan	O
	su	Var3p	O
	po	Sl	O
	ugledu	Ncmsl	O
	na	Sa	O
	novac	Ncmsan	O
	kulturno	Rgp	O
	razvijenijih	Agcmpgy	O
	susjeda	Ncmpg	O
	kovala	Vmp-sf	O
	barbarska	Agpnpny	O
	plemena	Ncnpn	O
	.	Z	O
Sentence: 1675	Vrlo	Rgp	O
	je	Var3s	O
	poznat	Agpmsnn	O
	keltski	Agpmsny	O
	novac	Ncmsn	O
	,	Z	O
	koji	Pi-msn	O
	je	Var3s	O
	kovan	Appmsnn	O
	po	Sl	O
	ugledu	Ncmsl	O
	na	Sa	O
	grčki	Agpmsayn	O
	.	Z	O
Sentence: 1676	Glavni	Agpmpny	O
	uzorci	Ncmpn	O
	za	Sa	O
	ovaj	Pd-msan	O
	njihov	Ps3msan	O
	novac	Ncmsan	O
	bio	Vap-sm	O
	je	Var3s	O
	novac	Ncmsn	O
	Filipa	Npmsg	B-per
	II.	Mro	I-per
	,	Z	O
	Aleksandra	Npmsg	B-per
	Makedonskog	Agpmsgy	I-per
	,	Z	O
	Audoleana	Npmsg	B-per
	te	Cc	I-per
	Lizimaha	Npmsg	I-per
	,	Z	O
	a	Cc	O
	također	Rgp	O
	i	Qo	O
	nekih	Pi-mpg	O
	grčkih	Agpmpgy	O
	gradova	Ncmpg	O
	.	Z	O
Sentence: 1677	Ove	Pd-fpn	O
	imitacije	Ncfpn	O
	se	Px--sa	O
	nalaze	Vmr3p	O
	od	Sg	O
	Pirineja	Npmpg	B-loc
	pa	Cc	O
	do	Sg	O
	donjeg	Agpmsgy	O
	Dunava	Npmsg	B-loc
	.	Z	O
Sentence: 1678	U	Sl	O
	Pomeraniji	Npfsl	B-loc
	su	Var3p	O
	tamošnji	Agpmpny	O
	Slaveni	Npmpn	B-per
	kovali	Vmp-pm	O
	svoj	Px-msan	O
	novac	Ncmsan	O
	po	Sl	O
	ugledu	Ncmsl	O
	na	Sa	O
	njemački	Agpmsayn	O
	i	Cc	O
	češki	Agpmsayn	O
	novac	Ncmsan	O
	.	Z	O
Sentence: 1679	Sav	Agpmsnn	O
	ovaj	Pd-msn	O
	novac	Ncmsn	O
	,	Z	O
	iako	Cs	O
	je	Var3s	O
	kovan	Appmsnn	O
	po	Sl	O
	ugledu	Ncmsl	O
	na	Sa	O
	drugi	Mlomsan	O
	,	Z	O
	sadrži	Vmr3s	O
	pojedina	Agpnpay	O
	lokalna	Agpnpay	O
	obilježja	Ncnpa	O
	i	Cc	O
	znatno	Rgp	O
	je	Var3s	O
	primitivnije	Rgc	O
	izrađen	Appmsnn	O
	od	Sg	O
	uzora	Ncmsg	O
	.	Z	O
Sentence: 1680	BARBONE	Xf	O
	(	Z	O
	tal.	Y	O
	bradonja	Ncmsn	O
	)	Z	O
	.	Z	O
Sentence: 1681	Naziv	Ncmsn	O
	za	Sa	O
